datetime,demand_mw
2022-02-02 08:00:00,32929.3
2022-02-02 09:00:00,34585.44
2022-02-02 10:00:00,34699.41
2022-02-02 11:00:00,33924.46
2022-02-02 12:00:00,35329.25
2022-02-02 13:00:00,35580.23
2022-02-02 14:00:00,37366.57
2022-02-02 15:00:00,36691.8
2022-02-02 16:00:00,35930.6
2022-02-02 17:00:00,36018.32
2022-02-02 18:00:00,35634.99
2022-02-02 19:00:00,35134.37
2022-02-02 20:00:00,34034.88
2022-02-02 21:00:00,34437.3
2022-02-02 22:00:00,33531.43
2022-02-02 23:00:00,32719.21
2022-02-03 00:00:00,33907.86
2022-02-03 01:00:00,33530.67
2022-02-03 02:00:00,31488.75
2022-02-03 03:00:00,32810.1
2022-02-03 04:00:00,33771.57
2022-02-03 05:00:00,33939.59
2022-02-03 06:00:00,34120.65
2022-02-03 07:00:00,33572.33
2022-02-03 08:00:00,33172.86
2022-02-03 09:00:00,33359.26
2022-02-03 10:00:00,34973.4
2022-02-03 11:00:00,35386.51
2022-02-03 12:00:00,36499.41
2022-02-03 13:00:00,36615.39
2022-02-03 14:00:00,35758.66
2022-02-03 15:00:00,34906.55
2022-02-03 16:00:00,35682.04
2022-02-03 17:00:00,36023.9
2022-02-03 18:00:00,35458.05
2022-02-03 19:00:00,34848.04
2022-02-03 20:00:00,35202.3
2022-02-03 21:00:00,34169.73
2022-02-03 22:00:00,33664.16
2022-02-03 23:00:00,34079.12
2022-02-04 00:00:00,33166.24
2022-02-04 01:00:00,33440.2
2022-02-04 02:00:00,33274.29
2022-02-04 03:00:00,31980.48
2022-02-04 04:00:00,32550.78
2022-02-04 05:00:00,34295.97
2022-02-04 06:00:00,32295.53
2022-02-04 07:00:00,31774.71
2022-02-04 08:00:00,32343.2
2022-02-04 09:00:00,34339.76
2022-02-04 10:00:00,34741.37
2022-02-04 11:00:00,34998.76
2022-02-04 12:00:00,36471.85
2022-02-04 13:00:00,33443.11
2022-02-04 14:00:00,36242.21
2022-02-04 15:00:00,37325.96
2022-02-04 16:00:00,35029.27
2022-02-04 17:00:00,35551.03
2022-02-04 18:00:00,35024.47
2022-02-04 19:00:00,34613.67
2022-02-04 20:00:00,34744.64
2022-02-04 21:00:00,35846.07
2022-02-04 22:00:00,35794.41
2022-02-04 23:00:00,33563.44
2022-02-05 00:00:00,33064.01
2022-02-05 01:00:00,31199.72
2022-02-05 02:00:00,32469.47
2022-02-05 03:00:00,30806.46
2022-02-05 04:00:00,31008.01
2022-02-05 05:00:00,31321.29
2022-02-05 06:00:00,33922.1
2022-02-05 07:00:00,32234.23
2022-02-05 08:00:00,31261.36
2022-02-05 09:00:00,33075.44
2022-02-05 10:00:00,32344.31
2022-02-05 11:00:00,32619.22
2022-02-05 12:00:00,34148.87
2022-02-05 13:00:00,33678.21
2022-02-05 14:00:00,34079.23
2022-02-05 15:00:00,33947.4
2022-02-05 16:00:00,34210.76
2022-02-05 17:00:00,34171.86
2022-02-05 18:00:00,31954.78
2022-02-05 19:00:00,33877.22
2022-02-05 20:00:00,32124.02
2022-02-05 21:00:00,31343.53
2022-02-05 22:00:00,32119.76
2022-02-05 23:00:00,31857.15
2022-02-06 00:00:00,30894.13
2022-02-06 01:00:00,31914.76
2022-02-06 02:00:00,29876.88
2022-02-06 03:00:00,30578.76
2022-02-06 04:00:00,30438.37
2022-02-06 05:00:00,31009.93
2022-02-06 06:00:00,31496.0
2022-02-06 07:00:00,30692.82
2022-02-06 08:00:00,32517.07
2022-02-06 09:00:00,32344.24
2022-02-06 10:00:00,31082.61
2022-02-06 11:00:00,31409.6
2022-02-06 12:00:00,33404.99
2022-02-06 13:00:00,33502.86
2022-02-06 14:00:00,33793.43
2022-02-06 15:00:00,33950.62
2022-02-06 16:00:00,34155.28
2022-02-06 17:00:00,34655.04
2022-02-06 18:00:00,32695.66
2022-02-06 19:00:00,32353.36
2022-02-06 20:00:00,32068.31
2022-02-06 21:00:00,32853.96
2022-02-06 22:00:00,33266.51
2022-02-06 23:00:00,31458.02
2022-02-07 00:00:00,31498.13
2022-02-07 01:00:00,31900.95
2022-02-07 02:00:00,32450.62
2022-02-07 03:00:00,32591.56
2022-02-07 04:00:00,32729.35
2022-02-07 05:00:00,33223.3
2022-02-07 06:00:00,33134.95
2022-02-07 07:00:00,34582.44
2022-02-07 08:00:00,33467.79
2022-02-07 09:00:00,33698.69
2022-02-07 10:00:00,35238.78
2022-02-07 11:00:00,33910.08
2022-02-07 12:00:00,35887.67
2022-02-07 13:00:00,35918.83
2022-02-07 14:00:00,35896.98
2022-02-07 15:00:00,37465.41
2022-02-07 16:00:00,35575.65
2022-02-07 17:00:00,37741.76
2022-02-07 18:00:00,35589.45
2022-02-07 19:00:00,34405.04
2022-02-07 20:00:00,35198.03
2022-02-07 21:00:00,33834.54
2022-02-07 22:00:00,33710.28
2022-02-07 23:00:00,34303.11
2022-02-08 00:00:00,34139.82
2022-02-08 01:00:00,32863.5
2022-02-08 02:00:00,34040.99
2022-02-08 03:00:00,34092.51
2022-02-08 04:00:00,34340.33
2022-02-08 05:00:00,33683.5
2022-02-08 06:00:00,34601.85
2022-02-08 07:00:00,32134.82
2022-02-08 08:00:00,33815.18
2022-02-08 09:00:00,33737.7
2022-02-08 10:00:00,34976.07
2022-02-08 11:00:00,34772.64
2022-02-08 12:00:00,35458.19
2022-02-08 13:00:00,37474.5
2022-02-08 14:00:00,35921.04
2022-02-08 15:00:00,36510.09
2022-02-08 16:00:00,35950.1
2022-02-08 17:00:00,36097.86
2022-02-08 18:00:00,35829.18
2022-02-08 19:00:00,35914.58
2022-02-08 20:00:00,36172.11
2022-02-08 21:00:00,36192.63
2022-02-08 22:00:00,34655.44
2022-02-08 23:00:00,34509.74
2022-02-09 00:00:00,32734.31
2022-02-09 01:00:00,33362.62
2022-02-09 02:00:00,34045.92
2022-02-09 03:00:00,33889.67
2022-02-09 04:00:00,33344.31
2022-02-09 05:00:00,34031.91
2022-02-09 06:00:00,33905.06
2022-02-09 07:00:00,34798.73
2022-02-09 08:00:00,34376.33
2022-02-09 09:00:00,34217.28
2022-02-09 10:00:00,35205.17
2022-02-09 11:00:00,32812.34
2022-02-09 12:00:00,35969.85
2022-02-09 13:00:00,32818.47
2022-02-09 14:00:00,34645.33
2022-02-09 15:00:00,36587.35
2022-02-09 16:00:00,36598.4
2022-02-09 17:00:00,35090.41
2022-02-09 18:00:00,35263.75
2022-02-09 19:00:00,36743.43
2022-02-09 20:00:00,34815.14
2022-02-09 21:00:00,36743.8
2022-02-09 22:00:00,34435.61
2022-02-09 23:00:00,34400.43
2022-02-10 00:00:00,35133.78
2022-02-10 01:00:00,33595.58
2022-02-10 02:00:00,32441.57
2022-02-10 03:00:00,33107.23
2022-02-10 04:00:00,33181.07
2022-02-10 05:00:00,32165.33
2022-02-10 06:00:00,33317.34
2022-02-10 07:00:00,33194.5
2022-02-10 08:00:00,34962.97
2022-02-10 09:00:00,34595.94
2022-02-10 10:00:00,34726.22
2022-02-10 11:00:00,35259.98
2022-02-10 12:00:00,35880.94
2022-02-10 13:00:00,36490.81
2022-02-10 14:00:00,35307.41
2022-02-10 15:00:00,35364.89
2022-02-10 16:00:00,37178.37
2022-02-10 17:00:00,35774.88
2022-02-10 18:00:00,34711.62
2022-02-10 19:00:00,36002.61
2022-02-10 20:00:00,35667.33
2022-02-10 21:00:00,33583.1
2022-02-10 22:00:00,34679.19
2022-02-10 23:00:00,34725.74
2022-02-11 00:00:00,34126.43
2022-02-11 01:00:00,34070.15
2022-02-11 02:00:00,32148.7
2022-02-11 03:00:00,33530.64
2022-02-11 04:00:00,33002.87
2022-02-11 05:00:00,32963.75
2022-02-11 06:00:00,34323.53
2022-02-11 07:00:00,35131.51
2022-02-11 08:00:00,35751.24
2022-02-11 09:00:00,35732.87
2022-02-11 10:00:00,34922.08
2022-02-11 11:00:00,35698.81
2022-02-11 12:00:00,36391.85
2022-02-11 13:00:00,36118.28
2022-02-11 14:00:00,36317.07
2022-02-11 15:00:00,36999.19
2022-02-11 16:00:00,36237.76
2022-02-11 17:00:00,35554.23
2022-02-11 18:00:00,35612.39
2022-02-11 19:00:00,36212.95
2022-02-11 20:00:00,35324.77
2022-02-11 21:00:00,35222.15
2022-02-11 22:00:00,35102.46
2022-02-11 23:00:00,33830.64
2022-02-12 00:00:00,32401.58
2022-02-12 01:00:00,31805.55
2022-02-12 02:00:00,30243.3
2022-02-12 03:00:00,32425.78
2022-02-12 04:00:00,30785.03
2022-02-12 05:00:00,29917.86
2022-02-12 06:00:00,30645.84
2022-02-12 07:00:00,30956.8
2022-02-12 08:00:00,32220.94
2022-02-12 09:00:00,32333.07
2022-02-12 10:00:00,32679.62
2022-02-12 11:00:00,33876.31
2022-02-12 12:00:00,33979.51
2022-02-12 13:00:00,34234.49
2022-02-12 14:00:00,34504.85
2022-02-12 15:00:00,34773.28
2022-02-12 16:00:00,32446.96
2022-02-12 17:00:00,33814.92
2022-02-12 18:00:00,32062.08
2022-02-12 19:00:00,33655.34
2022-02-12 20:00:00,33268.85
2022-02-12 21:00:00,33772.24
2022-02-12 22:00:00,33492.95
2022-02-12 23:00:00,32272.18
2022-02-13 00:00:00,31385.78
2022-02-13 01:00:00,31948.24
2022-02-13 02:00:00,30896.48
2022-02-13 03:00:00,31250.95
2022-02-13 04:00:00,32101.2
2022-02-13 05:00:00,30902.9
2022-02-13 06:00:00,32271.27
2022-02-13 07:00:00,32452.8
2022-02-13 08:00:00,31417.34
2022-02-13 09:00:00,33445.97
2022-02-13 10:00:00,33612.02
2022-02-13 11:00:00,33488.52
2022-02-13 12:00:00,33094.96
2022-02-13 13:00:00,33287.84
2022-02-13 14:00:00,33751.8
2022-02-13 15:00:00,34763.09
2022-02-13 16:00:00,33478.75
2022-02-13 17:00:00,34548.89
2022-02-13 18:00:00,32912.08
2022-02-13 19:00:00,33503.55
2022-02-13 20:00:00,33418.31
2022-02-13 21:00:00,35014.22
2022-02-13 22:00:00,31365.06
2022-02-13 23:00:00,33403.35
2022-02-14 00:00:00,34092.45
2022-02-14 01:00:00,34039.35
2022-02-14 02:00:00,33599.81
2022-02-14 03:00:00,33784.16
2022-02-14 04:00:00,33286.36
2022-02-14 05:00:00,34766.95
2022-02-14 06:00:00,33352.44
2022-02-14 07:00:00,34993.41
2022-02-14 08:00:00,33835.2
2022-02-14 09:00:00,34720.95
2022-02-14 10:00:00,34261.08
2022-02-14 11:00:00,35942.65
2022-02-14 12:00:00,37125.29
2022-02-14 13:00:00,36106.41
2022-02-14 14:00:00,36195.46
2022-02-14 15:00:00,35508.46
2022-02-14 16:00:00,36250.14
2022-02-14 17:00:00,34977.14
2022-02-14 18:00:00,35345.63
2022-02-14 19:00:00,36023.78
2022-02-14 20:00:00,36600.27
2022-02-14 21:00:00,37477.69
2022-02-14 22:00:00,34191.18
2022-02-14 23:00:00,35526.15
2022-02-15 00:00:00,34227.9
2022-02-15 01:00:00,33616.92
2022-02-15 02:00:00,33922.54
2022-02-15 03:00:00,33514.4
2022-02-15 04:00:00,33566.45
2022-02-15 05:00:00,33239.55
2022-02-15 06:00:00,32607.68
2022-02-15 07:00:00,32774.56
2022-02-15 08:00:00,34993.8
2022-02-15 09:00:00,34592.6
2022-02-15 10:00:00,34721.19
2022-02-15 11:00:00,35618.74
2022-02-15 12:00:00,36628.26
2022-02-15 13:00:00,36381.1
2022-02-15 14:00:00,35860.79
2022-02-15 15:00:00,37553.86
2022-02-15 16:00:00,37842.97
2022-02-15 17:00:00,36807.01
2022-02-15 18:00:00,37004.82
2022-02-15 19:00:00,36942.3
2022-02-15 20:00:00,36495.32
2022-02-15 21:00:00,35667.47
2022-02-15 22:00:00,35254.0
2022-02-15 23:00:00,34803.48
2022-02-16 00:00:00,33145.16
2022-02-16 01:00:00,34398.28
2022-02-16 02:00:00,32459.58
2022-02-16 03:00:00,32843.54
2022-02-16 04:00:00,34637.83
2022-02-16 05:00:00,34358.01
2022-02-16 06:00:00,35117.54
2022-02-16 07:00:00,33912.9
2022-02-16 08:00:00,33516.31
2022-02-16 09:00:00,34680.6
2022-02-16 10:00:00,35371.78
2022-02-16 11:00:00,35735.83
2022-02-16 12:00:00,36973.37
2022-02-16 13:00:00,35977.89
2022-02-16 14:00:00,36774.85
2022-02-16 15:00:00,35728.36
2022-02-16 16:00:00,36940.61
2022-02-16 17:00:00,36446.46
2022-02-16 18:00:00,35597.05
2022-02-16 19:00:00,35743.37
2022-02-16 20:00:00,35435.37
2022-02-16 21:00:00,34973.03
2022-02-16 22:00:00,36308.23
2022-02-16 23:00:00,34335.27
2022-02-17 00:00:00,33929.25
2022-02-17 01:00:00,32078.5
2022-02-17 02:00:00,32910.61
2022-02-17 03:00:00,33354.01
2022-02-17 04:00:00,33005.49
2022-02-17 05:00:00,34876.94
2022-02-17 06:00:00,33771.73
2022-02-17 07:00:00,35297.67
2022-02-17 08:00:00,34606.84
2022-02-17 09:00:00,34975.29
2022-02-17 10:00:00,35268.25
2022-02-17 11:00:00,35730.59
2022-02-17 12:00:00,37529.39
2022-02-17 13:00:00,34371.98
2022-02-17 14:00:00,34832.98
2022-02-17 15:00:00,36165.67
2022-02-17 16:00:00,36628.86
2022-02-17 17:00:00,37089.08
2022-02-17 18:00:00,36695.18
2022-02-17 19:00:00,35675.88
2022-02-17 20:00:00,36516.78
2022-02-17 21:00:00,36137.0
2022-02-17 22:00:00,35017.71
2022-02-17 23:00:00,35295.88
2022-02-18 00:00:00,34428.4
2022-02-18 01:00:00,33444.17
2022-02-18 02:00:00,34323.93
2022-02-18 03:00:00,33731.73
2022-02-18 04:00:00,33649.7
2022-02-18 05:00:00,35014.59
2022-02-18 06:00:00,31888.77
2022-02-18 07:00:00,33057.55
2022-02-18 08:00:00,33605.47
2022-02-18 09:00:00,34694.96
2022-02-18 10:00:00,35187.4
2022-02-18 11:00:00,34506.23
2022-02-18 12:00:00,35291.12
2022-02-18 13:00:00,35672.02
2022-02-18 14:00:00,38683.19
2022-02-18 15:00:00,38218.93
2022-02-18 16:00:00,36326.62
2022-02-18 17:00:00,36253.54
2022-02-18 18:00:00,35376.33
2022-02-18 19:00:00,34440.67
2022-02-18 20:00:00,35611.33
2022-02-18 21:00:00,34473.25
2022-02-18 22:00:00,34849.23
2022-02-18 23:00:00,33177.54
2022-02-19 00:00:00,31510.42
2022-02-19 01:00:00,32009.2
2022-02-19 02:00:00,32003.5
2022-02-19 03:00:00,31954.0
2022-02-19 04:00:00,30487.58
2022-02-19 05:00:00,32450.5
2022-02-19 06:00:00,31253.27
2022-02-19 07:00:00,32761.95
2022-02-19 08:00:00,32566.88
2022-02-19 09:00:00,31795.24
2022-02-19 10:00:00,33096.48
2022-02-19 11:00:00,34059.45
2022-02-19 12:00:00,34610.97
2022-02-19 13:00:00,34245.33
2022-02-19 14:00:00,35857.83
2022-02-19 15:00:00,35505.28
2022-02-19 16:00:00,34419.89
2022-02-19 17:00:00,35161.62
2022-02-19 18:00:00,35958.31
2022-02-19 19:00:00,35690.43
2022-02-19 20:00:00,32628.32
2022-02-19 21:00:00,32495.31
2022-02-19 22:00:00,34144.97
2022-02-19 23:00:00,31599.61
2022-02-20 00:00:00,31096.65
2022-02-20 01:00:00,31532.31
2022-02-20 02:00:00,32112.13
2022-02-20 03:00:00,31574.83
2022-02-20 04:00:00,31119.73
2022-02-20 05:00:00,31213.65
2022-02-20 06:00:00,31390.68
2022-02-20 07:00:00,31539.15
2022-02-20 08:00:00,34578.02
2022-02-20 09:00:00,33280.77
2022-02-20 10:00:00,34181.71
2022-02-20 11:00:00,33395.89
2022-02-20 12:00:00,33994.6
2022-02-20 13:00:00,33821.37
2022-02-20 14:00:00,32364.58
2022-02-20 15:00:00,33540.3
2022-02-20 16:00:00,33161.73
2022-02-20 17:00:00,32674.42
2022-02-20 18:00:00,33361.25
2022-02-20 19:00:00,35212.95
2022-02-20 20:00:00,33697.06
2022-02-20 21:00:00,34442.56
2022-02-20 22:00:00,33294.84
2022-02-20 23:00:00,33227.04
2022-02-21 00:00:00,33618.96
2022-02-21 01:00:00,34554.85
2022-02-21 02:00:00,34538.26
2022-02-21 03:00:00,33335.63
2022-02-21 04:00:00,34312.23
2022-02-21 05:00:00,34431.91
2022-02-21 06:00:00,33692.96
2022-02-21 07:00:00,33496.3
2022-02-21 08:00:00,33796.04
2022-02-21 09:00:00,35265.33
2022-02-21 10:00:00,35869.84
2022-02-21 11:00:00,35301.87
2022-02-21 12:00:00,36339.17
2022-02-21 13:00:00,37076.76
2022-02-21 14:00:00,37307.91
2022-02-21 15:00:00,38194.62
2022-02-21 16:00:00,37950.11
2022-02-21 17:00:00,35899.55
2022-02-21 18:00:00,37972.26
2022-02-21 19:00:00,35799.32
2022-02-21 20:00:00,36786.89
2022-02-21 21:00:00,35567.28
2022-02-21 22:00:00,34759.09
2022-02-21 23:00:00,33189.23
2022-02-22 00:00:00,34303.93
2022-02-22 01:00:00,32849.06
2022-02-22 02:00:00,34806.09
2022-02-22 03:00:00,35180.09
2022-02-22 04:00:00,33224.29
2022-02-22 05:00:00,34272.36
2022-02-22 06:00:00,33608.54
2022-02-22 07:00:00,33981.48
2022-02-22 08:00:00,35525.91
2022-02-22 09:00:00,35224.08
2022-02-22 10:00:00,37135.62
2022-02-22 11:00:00,35630.66
2022-02-22 12:00:00,37231.05
2022-02-22 13:00:00,36739.64
2022-02-22 14:00:00,37523.9
2022-02-22 15:00:00,36560.48
2022-02-22 16:00:00,36887.59
2022-02-22 17:00:00,36717.51
2022-02-22 18:00:00,35895.61
2022-02-22 19:00:00,36878.46
2022-02-22 20:00:00,36516.5
2022-02-22 21:00:00,36079.06
2022-02-22 22:00:00,36480.88
2022-02-22 23:00:00,36022.76
2022-02-23 00:00:00,34197.15
2022-02-23 01:00:00,34557.72
2022-02-23 02:00:00,33519.92
2022-02-23 03:00:00,33976.76
2022-02-23 04:00:00,33457.96
2022-02-23 05:00:00,35458.84
2022-02-23 06:00:00,34600.35
2022-02-23 07:00:00,34396.45
2022-02-23 08:00:00,35948.25
2022-02-23 09:00:00,33477.91
2022-02-23 10:00:00,34011.02
2022-02-23 11:00:00,36783.11
2022-02-23 12:00:00,36499.1
2022-02-23 13:00:00,36935.81
2022-02-23 14:00:00,35786.14
2022-02-23 15:00:00,36986.9
2022-02-23 16:00:00,38698.78
2022-02-23 17:00:00,37582.35
2022-02-23 18:00:00,36816.59
2022-02-23 19:00:00,36008.58
2022-02-23 20:00:00,35694.49
2022-02-23 21:00:00,33830.8
2022-02-23 22:00:00,35459.54
2022-02-23 23:00:00,35575.57
2022-02-24 00:00:00,33243.63
2022-02-24 01:00:00,33745.48
2022-02-24 02:00:00,33133.19
2022-02-24 03:00:00,33203.41
2022-02-24 04:00:00,34080.27
2022-02-24 05:00:00,32377.09
2022-02-24 06:00:00,34880.4
2022-02-24 07:00:00,35289.61
2022-02-24 08:00:00,34787.3
2022-02-24 09:00:00,33281.39
2022-02-24 10:00:00,34943.11
2022-02-24 11:00:00,37221.67
2022-02-24 12:00:00,34153.46
2022-02-24 13:00:00,36494.59
2022-02-24 14:00:00,35977.63
2022-02-24 15:00:00,37757.59
2022-02-24 16:00:00,36489.01
2022-02-24 17:00:00,37292.19
2022-02-24 18:00:00,37220.04
2022-02-24 19:00:00,38009.63
2022-02-24 20:00:00,35924.43
2022-02-24 21:00:00,36027.32
2022-02-24 22:00:00,34045.3
2022-02-24 23:00:00,35935.81
2022-02-25 00:00:00,34004.42
2022-02-25 01:00:00,33898.99
2022-02-25 02:00:00,34166.07
2022-02-25 03:00:00,32763.46
2022-02-25 04:00:00,34297.21
2022-02-25 05:00:00,35039.13
2022-02-25 06:00:00,34675.21
2022-02-25 07:00:00,33366.22
2022-02-25 08:00:00,34963.44
2022-02-25 09:00:00,36088.66
2022-02-25 10:00:00,34261.72
2022-02-25 11:00:00,35328.1
2022-02-25 12:00:00,37327.77
2022-02-25 13:00:00,37087.52
2022-02-25 14:00:00,37398.76
2022-02-25 15:00:00,38722.22
2022-02-25 16:00:00,37529.08
2022-02-25 17:00:00,37575.99
2022-02-25 18:00:00,39111.48
2022-02-25 19:00:00,36335.05
2022-02-25 20:00:00,35486.68
2022-02-25 21:00:00,36139.25
2022-02-25 22:00:00,35748.69
2022-02-25 23:00:00,34544.2
2022-02-26 00:00:00,31742.08
2022-02-26 01:00:00,34307.75
2022-02-26 02:00:00,32431.56
2022-02-26 03:00:00,31438.23
2022-02-26 04:00:00,32850.06
2022-02-26 05:00:00,32092.77
2022-02-26 06:00:00,32180.02
2022-02-26 07:00:00,33163.47
2022-02-26 08:00:00,31939.34
2022-02-26 09:00:00,33726.43
2022-02-26 10:00:00,35452.78
2022-02-26 11:00:00,34606.66
2022-02-26 12:00:00,34231.68
2022-02-26 13:00:00,34395.65
2022-02-26 14:00:00,34668.55
2022-02-26 15:00:00,34894.54
2022-02-26 16:00:00,34778.43
2022-02-26 17:00:00,35764.4
2022-02-26 18:00:00,33302.88
2022-02-26 19:00:00,35218.24
2022-02-26 20:00:00,33810.9
2022-02-26 21:00:00,34064.79
2022-02-26 22:00:00,32386.37
2022-02-26 23:00:00,34090.0
2022-02-27 00:00:00,33747.89
2022-02-27 01:00:00,33229.52
2022-02-27 02:00:00,30935.68
2022-02-27 03:00:00,32834.91
2022-02-27 04:00:00,32485.13
2022-02-27 05:00:00,30890.54
2022-02-27 06:00:00,32443.8
2022-02-27 07:00:00,33064.88
2022-02-27 08:00:00,33579.59
2022-02-27 09:00:00,33646.85
2022-02-27 10:00:00,34143.8
2022-02-27 11:00:00,35532.47
2022-02-27 12:00:00,35663.08
2022-02-27 13:00:00,32459.18
2022-02-27 14:00:00,34817.0
2022-02-27 15:00:00,35039.94
2022-02-27 16:00:00,33679.77
2022-02-27 17:00:00,35135.08
2022-02-27 18:00:00,35907.04
2022-02-27 19:00:00,33631.44
2022-02-27 20:00:00,34489.06
2022-02-27 21:00:00,33035.42
2022-02-27 22:00:00,32842.67
2022-02-27 23:00:00,34285.94
2022-02-28 00:00:00,34398.06
2022-02-28 01:00:00,34976.88
2022-02-28 02:00:00,32802.82
2022-02-28 03:00:00,35883.26
2022-02-28 04:00:00,34823.39
2022-02-28 05:00:00,34270.03
2022-02-28 06:00:00,35123.8
2022-02-28 07:00:00,33726.81
2022-02-28 08:00:00,36282.21
2022-02-28 09:00:00,35390.92
2022-02-28 10:00:00,35892.93
2022-02-28 11:00:00,36032.12
2022-02-28 12:00:00,36297.53
2022-02-28 13:00:00,37656.78
2022-02-28 14:00:00,37474.48
2022-02-28 15:00:00,37904.01
2022-02-28 16:00:00,37331.71
2022-02-28 17:00:00,37661.38
2022-02-28 18:00:00,36659.7
2022-02-28 19:00:00,38620.43
2022-02-28 20:00:00,35040.52
2022-02-28 21:00:00,37055.8
2022-02-28 22:00:00,36746.65
2022-02-28 23:00:00,34475.95
2022-03-01 00:00:00,36824.81
2022-03-01 01:00:00,35500.86
2022-03-01 02:00:00,35289.52
2022-03-01 03:00:00,34394.8
2022-03-01 04:00:00,34197.18
2022-03-01 05:00:00,34317.85
2022-03-01 06:00:00,35037.24
2022-03-01 07:00:00,36186.86
2022-03-01 08:00:00,35501.87
2022-03-01 09:00:00,34962.28
2022-03-01 10:00:00,36837.85
2022-03-01 11:00:00,37303.7
2022-03-01 12:00:00,37418.24
2022-03-01 13:00:00,37770.68
2022-03-01 14:00:00,37097.36
2022-03-01 15:00:00,36631.08
2022-03-01 16:00:00,36671.91
2022-03-01 17:00:00,35905.71
2022-03-01 18:00:00,37287.83
2022-03-01 19:00:00,36724.92
2022-03-01 20:00:00,36069.96
2022-03-01 21:00:00,33542.42
2022-03-01 22:00:00,34594.4
2022-03-01 23:00:00,36223.7
2022-03-02 00:00:00,34436.17
2022-03-02 01:00:00,35032.37
2022-03-02 02:00:00,33353.14
2022-03-02 03:00:00,35665.05
2022-03-02 04:00:00,34330.58
2022-03-02 05:00:00,34813.56
2022-03-02 06:00:00,36753.37
2022-03-02 07:00:00,36356.0
2022-03-02 08:00:00,35158.35
2022-03-02 09:00:00,35303.94
2022-03-02 10:00:00,35931.54
2022-03-02 11:00:00,37025.31
2022-03-02 12:00:00,36843.51
2022-03-02 13:00:00,36872.22
2022-03-02 14:00:00,38645.93
2022-03-02 15:00:00,37394.82
2022-03-02 16:00:00,39435.7
2022-03-02 17:00:00,37444.16
2022-03-02 18:00:00,38675.11
2022-03-02 19:00:00,37170.75
2022-03-02 20:00:00,37333.64
2022-03-02 21:00:00,35509.95
2022-03-02 22:00:00,35000.1
2022-03-02 23:00:00,35732.9
2022-03-03 00:00:00,35912.94
2022-03-03 01:00:00,34831.66
2022-03-03 02:00:00,33513.36
2022-03-03 03:00:00,33357.5
2022-03-03 04:00:00,33311.5
2022-03-03 05:00:00,33136.11
2022-03-03 06:00:00,34941.09
2022-03-03 07:00:00,36094.88
2022-03-03 08:00:00,35479.09
2022-03-03 09:00:00,33958.4
2022-03-03 10:00:00,36117.68
2022-03-03 11:00:00,36525.09
2022-03-03 12:00:00,38786.12
2022-03-03 13:00:00,36041.18
2022-03-03 14:00:00,37138.32
2022-03-03 15:00:00,39013.44
2022-03-03 16:00:00,37935.1
2022-03-03 17:00:00,37917.41
2022-03-03 18:00:00,37326.56
2022-03-03 19:00:00,37219.05
2022-03-03 20:00:00,37247.66
2022-03-03 21:00:00,35509.38
2022-03-03 22:00:00,36543.71
2022-03-03 23:00:00,34246.67
2022-03-04 00:00:00,35423.66
2022-03-04 01:00:00,35021.25
2022-03-04 02:00:00,34154.82
2022-03-04 03:00:00,34566.32
2022-03-04 04:00:00,34067.29
2022-03-04 05:00:00,33799.53
2022-03-04 06:00:00,34619.33
2022-03-04 07:00:00,34272.08
2022-03-04 08:00:00,35836.75
2022-03-04 09:00:00,34974.05
2022-03-04 10:00:00,36956.88
2022-03-04 11:00:00,35731.09
2022-03-04 12:00:00,36595.05
2022-03-04 13:00:00,36820.71
2022-03-04 14:00:00,38668.65
2022-03-04 15:00:00,37916.09
2022-03-04 16:00:00,37444.52
2022-03-04 17:00:00,37934.38
2022-03-04 18:00:00,35509.93
2022-03-04 19:00:00,36973.81
2022-03-04 20:00:00,38356.46
2022-03-04 21:00:00,36381.81
2022-03-04 22:00:00,35926.97
2022-03-04 23:00:00,35951.51
2022-03-05 00:00:00,33877.91
2022-03-05 01:00:00,31143.57
2022-03-05 02:00:00,31220.8
2022-03-05 03:00:00,32736.45
2022-03-05 04:00:00,31960.9
2022-03-05 05:00:00,33797.8
2022-03-05 06:00:00,32624.11
2022-03-05 07:00:00,31538.22
2022-03-05 08:00:00,32456.66
2022-03-05 09:00:00,31586.5
2022-03-05 10:00:00,34124.8
2022-03-05 11:00:00,34547.32
2022-03-05 12:00:00,34687.71
2022-03-05 13:00:00,36240.78
2022-03-05 14:00:00,36533.12
2022-03-05 15:00:00,35462.62
2022-03-05 16:00:00,33782.11
2022-03-05 17:00:00,36007.26
2022-03-05 18:00:00,35745.2
2022-03-05 19:00:00,35245.56
2022-03-05 20:00:00,35464.93
2022-03-05 21:00:00,33251.32
2022-03-05 22:00:00,35548.78
2022-03-05 23:00:00,32642.19
2022-03-06 00:00:00,33825.73
2022-03-06 01:00:00,31479.42
2022-03-06 02:00:00,31932.29
2022-03-06 03:00:00,33918.86
2022-03-06 04:00:00,32419.03
2022-03-06 05:00:00,33468.75
2022-03-06 06:00:00,33165.66
2022-03-06 07:00:00,33165.6
2022-03-06 08:00:00,34765.99
2022-03-06 09:00:00,33794.81
2022-03-06 10:00:00,32882.42
2022-03-06 11:00:00,34096.93
2022-03-06 12:00:00,35589.25
2022-03-06 13:00:00,35732.15
2022-03-06 14:00:00,34254.62
2022-03-06 15:00:00,35064.0
2022-03-06 16:00:00,35174.38
